journal,title,abstract,doi,authors,publication_date,year,type,cited_by_count,openalex_id,url,country,FID,sentiment,score
Science,Tariff war takes toll on labs in China,Scientists face higher prices and import bans on equipment and supplies.,https://doi.org/10.1126/science.ady6486,Richard Stone,2025-05-01,2025,article,0,https://openalex.org/W4410050875,https://openalex.org/W4410050875,China,737,negative,0.95
Science,China reveals the foreign scientists who will share its rare lunar samples,Seven research teams in six nations get Moon rocks and soil brought to Earth by the Chang'e-5 mission.,https://doi.org/10.1126/science.ady6488,Dennis Normile,2025-05-01,2025,article,0,https://openalex.org/W4410050991,https://openalex.org/W4410050991,China,738,neutral,0.9
Science,China’s pet squirrel trade needs regulation,,https://doi.org/10.1126/science.adv6576,Yueqin Yang; Jishan Xiang; Xianfeng Yi,2025-05-01,2025,article,0,https://openalex.org/W4410051004,https://openalex.org/W4410051004,China,739,negative,0.75
Science,China’s urbanization at a turning point—challenges and opportunities,"According to the National Bureau of Statistics, China's urbanization ratio (i.e., the share of population living in urban areas) reached 67% in 2024, maintaining a pace of over 1 percentage point increase per year over the past 45 years. Strongly driven by national policy, such extraordinary speed and scale are described as the largest experiment in human settlement in history. The latest national policy documents reiterate the commitment to ""people-centered urbanization,"" a principle put in place in the National New-type Urbanization Plan announced in 2014. This continuity in language belies a critical turning point-a shift from land-driven development to prioritizing people's welfare, and a transition from pursuing quantity to prioritizing quality in urban development.",https://doi.org/10.1126/science.adw3443,Xuemei Bai; Peijun Shi,2025-05-08,2025,article,47,https://openalex.org/W4410251435,https://openalex.org/W4410251435,China,740,neutral,0.8
Science,China sets out to sample an unusual asteroid,"Kamo'oalewa, a rare quasi-satellite of Earth, could be a chunk of the Moon.",https://doi.org/10.1126/science.adz3358,Dennis Normile,2025-05-29,2025,article,0,https://openalex.org/W4410850950,https://openalex.org/W4410850950,China,741,neutral,0.9
Science,Integrated carbon and nitrogen management for cost-effective environmental policies in China,"Carbon and nitrogen are central elements in global biogeochemical cycles. To effectively manage carbon and nitrogen in China, we developed a comprehensive model for quantifying their fluxes, investigating their interplay across 16 human and natural subsystems. Between 1980 and 2020, nitrogen losses in China increased 2.3-fold and carbon emissions surged 6.5-fold. Integrated carbon and nitrogen management holds the potential for a 74% reduction in nitrogen losses to air and water and a 91% decrease in carbon emissions to the atmosphere by 2060. Compared with separate control of carbon or nitrogen, integrated management delivers an additional reduction of 1.8 million tons of nitrogen and 26.5 million tons of carbon by 2060, bringing out a 37% decrease in unit abatement cost and a net societal benefit of 1384 billion USD.",https://doi.org/10.1126/science.ads4105,Xin Xu; Xiuming Zhang; Yiyang Zou; Tianrun Chen; Jingfang Zhan; Luxi Cheng; Wilfried Winiwarter; Shaohui Zhang; Peter M. Vitousek; W. de Vries; Baojing Gu,2025-06-05,2025,article,48,https://openalex.org/W4411051332,https://openalex.org/W4411051332,China,742,neutral,0.9
Science,Remembering China’s coastal mudflats,remembers from childhood.,https://doi.org/10.1126/science.adu4856,Fu Chen,2025-06-19,2025,article,1,https://openalex.org/W4411505772,https://openalex.org/W4411505772,China,743,neutral,0.9
Science,"300,000-year-old wooden tools from Gantangqing, southwest China","Evidence of Early and Middle Pleistocene wooden implements is exceptionally rare, and existing evidence has been found only in Africa and western Eurasia. We report an assemblage of 35 wooden implements from the site of Gantangqing in southwestern China, which was found associated with stone tools, antler billets (soft hammers), and cut-marked bones and is dated from ~361,000 to ~250,000 years at a 95% confidence interval. The wooden implements include digging sticks and small, complete, hand-held pointed tools. The sophistication of many of these tools offsets the seemingly ""primitive"" aspects of stone tool assemblages in the East Asian Early Paleolithic. This discovery suggests that wooden implements might have played an important role in hominin survival and adaptation in Middle Pleistocene East Asia.",https://doi.org/10.1126/science.adr8540,Jian-Hui Liu; Qi-Jun Ruan; Junyi Ge; Yong‐Jiang Huang; Xiaoling Zhang; Jia Liu; Shufeng Li; Hui Shên; Yuan Wang; Thomas A. Stidham; Cheng-Long Deng; Sheng‐Hua Li; Fei Han; Yingyu Jin; Kieran O’Gorman; Bo Li; Robin Dennell; Xing Gao,2025-07-03,2025,article,10,https://openalex.org/W4411983831,https://openalex.org/W4411983831,China,744,neutral,0.9
Science,China’s antismog push faces challenges,,https://doi.org/10.1126/science.adx0798,Yi Qiang; Qiang Cao; L. Xia; Yuquan Chen; Xinyan Wu; Hao Chi,2025-07-10,2025,article,2,https://openalex.org/W4412165575,https://openalex.org/W4412165575,China,745,negative,0.8
Science,Safeguarding US-China climate cooperation,"Recent years have brought a chill to United States-China relations that extends into scientific collaboration. The recent renewal and amendment of the US-China Science and Technology Agreement (STA), in place for nearly a half-century, both reflects current tensions and offers an opportunity to remedy them. The United States and China could seize this opportunity by developing a constructive implementation strategy under the STA specifically for climate science and technology collaboration. Such a strategy would leverage the STA framework to advance science for the common good and demonstrate that cooperation on urgent issues can endure despite political headwinds.",https://doi.org/10.1126/science.adx5182,Fan Dai,2025-07-31,2025,article,0,https://openalex.org/W4412794750,https://openalex.org/W4412794750,China,746,positive,0.9
Science,Secondary organic aerosol in urban China: A distinct chemical regime for air pollution studies,"In the past decades, China has witnessed high air pollution associated with rapid economic development, although regulatory efforts have alleviated the situation since 2013. Haze events characterized by high particulate matter (PM) levels in China are not only of enormous magnitude but also represent a distinct chemical regime. Once driven by direct emissions, these high-PM episodes are now more affected by secondary aerosol, especially secondary organic aerosol (SOA). This Review synthesizes the state of the science of SOA formation in urban China, specifically (i) how the dominance of anthropogenic precursors affects SOA formation, (ii) what are the prevailing SOA formation mechanisms, and (iii) how important are the multipollutant and multiphase processes in SOA formation and evolution. We also highlight essential directions for future studies.",https://doi.org/10.1126/science.adq2840,Ru‐Jin Huang; Yongjie Li; Qi Chen; Yanli Zhang; Chunshui Lin; Chak K. Chan; Jian Zhen Yu; J. A. de Gouw; Shengrui Tong; Jingkun Jiang; Weigang Wang; Xiang Ding; Xinming Wang; Maofa Ge; Weijian Zhou; Douglas R. Worsnop; Michael Boy; Merete Bilde; Ulrike Dusek; Annmarie G. Carlton; Thorsten Hoffmann; V. Faye McNeill; Marianne Glasius,2025-08-28,2025,article,49,https://openalex.org/W4413786034,https://openalex.org/W4413786034,China,747,neutral,0.9
Science,New museum bolsters China’s controversial claim to Pacific languages,"Nationalist narrative holds that Austronesian language and culture originated in China, not Taiwan.",https://doi.org/10.1126/science.aec7430,Marcel Hobma,2025-10-02,2025,article,0,https://openalex.org/W4414758827,https://openalex.org/W4414758827,China,748,negative,0.7
Science,China’s emerging regulation toward an open future for AI,"Legislation proposals seek to bring certainty, clarification, harmonization, and simplification.",https://doi.org/10.1126/science.ady7922,Yue Zhu; Bo He; Hongyu Fu; Naying Hu; Shaoqing Wu; Taolue Zhang; Xinyi Liu; Gang Xu; Linghan Zhang; Hui Zhou,2025-10-09,2025,article,3,https://openalex.org/W4415033769,https://openalex.org/W4415033769,China,749,neutral,0.6
Science,Halt China’s waste incinerator expansion,,https://doi.org/10.1126/science.aea3724,Xinhui Feng; Yan Li; Siyu Huang; Feng Li,2025-10-23,2025,article,4,https://openalex.org/W4415482416,https://openalex.org/W4415482416,China,750,negative,0.9
Science,How collaboration with China can revitalize US automotive innovation,"Strategic collaboration, not protectionist barriers, should be pursued.",https://doi.org/10.1126/science.adz0541,John Paul Helveston,2025-10-30,2025,article,1,https://openalex.org/W4415707573,https://openalex.org/W4415707573,China,751,positive,0.9
Science,Argentine telescope caught in U.S.-China crossfire,Superpower tensions have abruptly derailed a nearly finished radio telescope.,https://doi.org/10.1126/science.aed4586,María de los Ángeles Orfila,2025-10-30,2025,article,0,https://openalex.org/W4415707544,https://openalex.org/W4415707544,China,752,negative,0.9
Science,A megadam test for China and South Asia,China has begun construction on what may become the world's most ambitious effort to harness mighty rivers to generate electricity. The 60-gigawatt Lower Yarlung Tsangpo Hydropower Project portends a new frontier in renewable energy but also reopens long-standing questions about managing rivers that cross national borders and the unintended impacts of hydropower megaprojects on people and ecosystems depending on rivers.,https://doi.org/10.1126/science.aed9275,Rafael Schmitt; Brian Eyler,2025-11-20,2025,article,0,https://openalex.org/W4416432149,https://openalex.org/W4416432149,China,753,neutral,0.6
Science,SAFE Act hinders US-China collaboration,,https://doi.org/10.1126/science.aed7998,Alex J. Yang; Richard B. Freeman; Sanhong Deng,2025-12-04,2025,article,0,https://openalex.org/W4417005308,https://openalex.org/W4417005308,China,754,negative,0.95
Science,Communities can enforce China’s national parks,,https://doi.org/10.1126/science.aed0470,Shuo Gao; Qinglong Shao,2025-12-11,2025,article,1,https://openalex.org/W4417251523,https://openalex.org/W4417251523,China,755,positive,0.85
Science,China turns the tables in biotech,"For at least a century, major scientific research initiatives have reliably occurred in the United States, usually in response to geopolitical competition. This helped establish the country's status as a global scientific power, enabling the US to set the standards for new technologies and pave the way forward. That edge began to erode around 20 years ago with the success of Chinese universities in engineering and materials science. Most recently, the rise of China's success in medicine and biopharmaceuticals has happened so quickly that the US risks losing its position of leadership in the life sciences. One would normally expect the US to react vigorously. But these are far from normal times. Saddled with an administration's apparent indifference, the US has responded not with a bang, but a whimper.",https://doi.org/10.1126/science.aef7757,H. Holden Thorp,2026-01-29,2026,article,3,https://openalex.org/W7126061387,https://openalex.org/W7126061387,China,756,positive,0.95
Science,International conferences must include China,,https://doi.org/10.1126/science.aef5164,Yifang Ma; Yinan Shen; Hai Rao,2026-03-19,2026,article,0,https://openalex.org/W7138934077,https://openalex.org/W7138934077,China,757,neutral,0.6
Science,China demands evidence for traditional medicine injections,New regulations ask manufacturers to provide efficacy and safety data-or withdraw their products.,https://doi.org/10.1126/science.aeh2958,Dennis Normile,2026-03-19,2026,article,0,https://openalex.org/W7139120173,https://openalex.org/W7139120173,China,758,neutral,0.9
Science,Beyond the US-China biotech scoreboard,,https://doi.org/10.1126/science.aeg0560,Y. Tony Yang,2026-03-26,2026,article,1,https://openalex.org/W7140726707,https://openalex.org/W7140726707,China,759,neutral,0.85
Science,Coal-to-gas transition strains equity in China,,https://doi.org/10.1126/science.aef7960,Bing Zhang; Jingyan Han; Zhao Yong; Jianbo Liu; Huanyu Chang,2026-03-26,2026,article,0,https://openalex.org/W7140896247,https://openalex.org/W7140896247,China,760,negative,0.85
Science,The dawn of the Phanerozoic: A transitional fauna from the late Ediacaran of Southwest China,"Animal diversification across the Ediacaran-Cambrian transition was a crucial event in Earth history, fundamentally altering our planet and its biosphere. However, Ediacaran fossil assemblages show limited overlap with those from the Cambrian, obscuring the critical interval when the animal phyla were diversifying. We report a new terminal Ediacaran fossil assemblage preserved as carbonaceous films from the Jiangchuan Biota, Yunnan, Southwest China. This assemblage diverges from coeval sites, preserving Ediacaran body fossils alongside recognizable nonbilaterians and bilaterian body and trace fossils. These include diverse vermiform animals and the oldest deuterostomes (stem-group ambulacrarians). Our discovery provides insight into the radiation of Bilateria, the most diverse and disparate animal clade.",https://doi.org/10.1126/science.adu2291,Gaorong Li; Fan Wei; Wenwen Wen; Xiaodong Wang; Xiangtong Lei; Ross P. Anderson; Yang Zhao; Frances S. Dunn; Luke A. Parry; Peiyun Cong,2026-04-02,2026,article,2,https://openalex.org/W7148399932,https://openalex.org/W7148399932,China,761,neutral,0.95
Science,Accurately accounting for China’s typhoon losses,,https://doi.org/10.1126/science.adw4897,Congcong Zhang; Zhongkai Liao,2026-04-16,2026,article,0,https://openalex.org/W7154569521,https://openalex.org/W7154569521,China,762,neutral,0.9
Science,Defender of postdoc from China locked out of his lab,Plant biologist Roger Innes decried prosecution for smuggling biological materials.,https://doi.org/10.1126/science.aei8227,Jeffrey Mervis,2026-05-14,2026,article,0,https://openalex.org/W7161164806,https://openalex.org/W7161164806,China,763,negative,0.9
Science,Effects of China’s underground infrastructure,,https://doi.org/10.1126/science.aeh4973,Quan Jiang; Xu Guo; Shuo Wang; Hang Ruan; Shishu Zhang; Chao Shi,2026-06-04,2026,article,0,https://openalex.org/W7163507167,https://openalex.org/W7163507167,China,764,neutral,0.9
Science,Science sleuth finds rare acclaim in China,Geng Hongwei's investigations into prominent Chinese scientists have triggered unusually swift responses.,https://doi.org/10.1126/science.aej5918,Dennis Normile,2026-06-11,2026,article,0,https://openalex.org/W7164385901,https://openalex.org/W7164385901,China,765,positive,0.92
Science,NSF bans almost all research collaborations with China,Agency drops attempt to mitigate risk in favor of outright prohibition on working with most Chinese research institutions.,https://doi.org/10.1126/science.aek5957,Jeffrey Mervis,2026-07-16,2026,article,0,https://openalex.org/W7168789568,https://openalex.org/W7168789568,China,766,negative,0.9
Science,Detention of U.S. seismologist by China alarms researchers,Youlin Chen analyzed earthquake data that can also aid nuclear test monitoring.,https://doi.org/10.1126/science.aek8033,Richard Stone,2026-07-23,2026,article,0,https://openalex.org/W7170182154,https://openalex.org/W7170182154,China,767,negative,0.9
Science,China’s cordgrass removal increases erosion,,https://doi.org/10.1126/science.aej6290,Wei Zhang; Hao Li,2026-07-30,2026,article,0,https://openalex.org/W7171884538,https://openalex.org/W7171884538,China,768,negative,0.9
Science,Hidden costs of China’s straw-burning ban,,https://doi.org/10.1126/science.aej7857,Xinhui Feng; Qirui Zhang; Yan Li; Yimin Wang,2026-08-13,2026,article,0,https://openalex.org/W7202362754,https://openalex.org/W7202362754,China,769,negative,0.9
Science,China’s solar expansion policy reduces bird diversity,"Could the global transition to renewable energy create a green dilemma that pits carbon reduction against biodiversity conservation? This study examined the effect of policies promoting solar photovoltaics on local avian biodiversity using a panel dataset covering 2344 counties in China from 2014 to 2023. Policies that favored photovoltaic expansion led to reductions in bird diversity, disproportionately affecting wealthier and nondesert regions, as well as widespread species. The mechanism operated primarily through land conversion: Cropland and grassland were transformed into developed areas, reducing the diversity of vegetation. Paradoxically, the leaf area index increased, a pattern we term ""inferior greening,"" whereby diverse natural landscapes were replaced by dense but ecologically homogeneous vegetation. We argue that future photovoltaic development should be accompanied by strict biodiversity safeguards, especially in economically developed regions with high habitat complexity.",https://doi.org/10.1126/science.aee0747,Huiming Zhang; Aixin Zhang; Kai Wu; Yinyin Cai; Shanjun Li; Shouyang Wang; Yueming Qiu; Shoujun Huang; Anh Phan,2026-08-20,2026,article,1,https://openalex.org/W7203823799,https://openalex.org/W7203823799,China,770,negative,0.98
Science,China mission aims to probe the Moon’s hidden water,Chang'e-7 will send a hopping craft into a polar crater to directly sample lunar ice.,https://doi.org/10.1126/science.ael6248,Dennis Normile,2026-08-20,2026,article,0,https://openalex.org/W7203830348,https://openalex.org/W7203830348,China,771,neutral,0.9
Nature,y THE SEMICONDUCTOR INDUSTRY WILL SOON ABANDON ITS PURSUIT OF MOORE'S LAW. NOW THINGS COULD GET A LOT MORE INTERESTING,,,Waldrop Mm,2016-01-01,2016,article,0,https://openalex.org/W3198675041,https://openalex.org/W3198675041,United States,772,positive,0.8
Nature,Recent improvement and projected worsening of weather in the United States,,https://doi.org/10.1038/nature17441,Patrick J Egan; Megan Mullin,2016-04-19,2016,article,44,https://openalex.org/W2339875322,https://openalex.org/W2339875322,United States,773,neutral,0.7
Nature,Hurricane intensification along United States coast suppressed during active hurricane periods,,https://doi.org/10.1038/nature20783,James P. Kossin,2017-01-01,2017,article,89,https://openalex.org/W2571389238,https://openalex.org/W2571389238,United States,774,neutral,0.8
Nature,"A 130,000-year-old archaeological site in southern California, USA",,https://doi.org/10.1038/nature22065,Steven R. Holen; Thomas A. Deméré; Daniel C. Fisher; Richard Fullagar; James B. Paces; George T. Jefferson; Jared M. Beeton; Richard A. Cerutti; Adam N. Rountrey; Lawrence Vescera; Kathleen A. Holen,2017-04-01,2017,article,209,https://openalex.org/W2609017406,https://openalex.org/W2609017406,United States,775,neutral,0.95
Nature,The United States must act quickly to control the use of e-cigarettes,,https://doi.org/10.1038/nature.2017.21987,,2017-05-01,2017,article,1,https://openalex.org/W4246143128,https://openalex.org/W4246143128,United States,776,negative,0.85
Nature,Revamped 'anti-science' education bills in United States find success,,https://doi.org/10.1038/nature.2017.21986,E. Denison Ross,2017-05-12,2017,article,2,https://openalex.org/W2612356330,https://openalex.org/W2612356330,United States,777,negative,0.8
Nature,Genomic epidemiology reveals multiple introductions of Zika virus into the United States,"Genome sequencing of Zika virus samples from infected patients and Aedes aegypti mosquitoes in Florida shows that the virus was probably introduced into the United States on multiple occasions, and that the Caribbean is the most likely source. Three papers in this issue present a wealth of new Zika virus (ZIKV) genome sequences and further insights into the genetic epidemiology of ZIKV. Nathan Grubaugh et al. provide 39 new ZIKV genome sequences from infected patients and Aedes aegypti mosquitoes in Florida. Phylogenetic analysis suggests that the virus has been introduced on multiple separate occasions, probably linked to travel from the Caribbean. They find a low probability of long-term persistence of ZIKV transmission chains within Florida, suggesting that the potential for future ZIKV outbreaks there will depend on transmission dynamics in the Americas. Nuno Faria et al. and Hayden Metsky et al. reconstruct the spread of ZIKV in Brazil and the Americas. Faria et al. provide 54 new ZIKV genomes, several sequenced in real time in a mobile genomics laboratory. They trace the spatial origins and spread of ZIKV in Brazil and the Americas and date the timing of the international spread of ZIKV from Brazil. They find that northeast Brazil had a crucial role in the establishment of the epidemic and the spread of the virus within Brazil and the Americas. Metsky et al. generate 110 ZIKV genomes from clinical and mosquito samples from ten regions. They also see rapid expansion of the epidemic within Brazil and multiple introductions to other geographic areas. In agreement with Faria et al., they find that ZIKV circulated unobserved for many months before transmission was detected. Metsky et al. additionally describe ZIKV evolution and discuss how the accumulation of mutations might affect the performance of diagnostic tests in the future. Zika virus (ZIKV) is causing an unprecedented epidemic linked to severe congenital abnormalities1,2. In July 2016, mosquito-borne ZIKV transmission was reported in the continental United States; since then, hundreds of locally acquired infections have been reported in Florida3,4. To gain insights into the timing, source, and likely route(s) of ZIKV introduction, we tracked the virus from its first detection in Florida by sequencing ZIKV genomes from infected patients and Aedes aegypti mosquitoes. We show that at least 4 introductions, but potentially as many as 40, contributed to the outbreak in Florida and that local transmission is likely to have started in the spring of 2016—several months before its initial detection. By analysing surveillance and genetic data, we show that ZIKV moved among transmission zones in Miami. Our analyses show that most introductions were linked to the Caribbean, a finding corroborated by the high incidence rates and traffic volumes from the region into the Miami area. Our study provides an understanding of how ZIKV initiates transmission in new regions.",https://doi.org/10.1038/nature22400,Nathan D. Grubaugh; Jason T. Ladner; Moritz U. G. Kraemer; Gytis Dudas; Amanda L. Tan; Karthik Gangavarapu; Michael R. Wiley; Stephen White; Julien Thézé; Diogo M. Magnani; Karla Prieto; Daniel Reyes; Andrea Bingham; Lauren M. Paul; Refugio Robles‐Sikisaka; Glenn Oliveira; Darryl Pronty; Carolyn M. Barcellona; Hayden C. Metsky; Mary Lynn Baniecki; Kayla G. Barnes; Bridget Chak; Catherine A. Freije; Adrianne Gladden-Young; Andreas Gnirke; Cynthia Luo; Bronwyn MacInnis; Christian B. Matranga; Daniel J. Park; James Qu; S. F. Schaffner; Christopher H. Tomkins-Tinch; Kendra West; S Winnicki; Shirlee Wohl; Nathan L. Yozwiak; Joshua Quick; Joseph R. Fauver; Kamran Khan; Shannon E. Brent; Robert C. Reiner; Paola N. Lichtenberger; Michael J. Ricciardi; Varian K. Bailey; David I. Watkins; Marshall Cone; Edgar Kopp; Kelly N. Hogan; Andrew C. Cannons; Reynald Jean; Andrew J. Monaghan; Robert F. Garry; Nicholas J. Loman; Nuno R. Faria; Mario C. Porcelli; Chalmers Vasquez; Elyse R. Nagle; Derek A. T. Cummings; Danielle Stanek; Andrew Rambaut; Mariano Sánchez-Lockhart; Pardis C. Sabeti; Leah D. Gillis; Scott F. Michael; Trevor Bedford; Oliver G. Pybus; Sharon Isern; Gustavo Palacios; Kristian G. Andersen,2017-05-23,2017,article,399,https://openalex.org/W2617274523,https://openalex.org/W2617274523,United States,778,neutral,0.95
Nature,Trump pulls United States out of Paris climate agreement,,https://doi.org/10.1038/nature.2017.22096,Jeff Tollefson,2017-06-01,2017,article,37,https://openalex.org/W2621208338,https://openalex.org/W2621208338,United States,779,negative,0.85
Nature,United States revives space-policy council after 24-year absence,,https://doi.org/10.1038/nature.2017.22130,Alexandra Witze,2017-06-07,2017,article,0,https://openalex.org/W2624514004,https://openalex.org/W2624514004,United States,780,neutral,0.9
Nature,Taxonomy: the IUBS responds,,https://doi.org/10.1038/546600d,Hiroyuki Takeda,2017-06-27,2017,article,2,https://openalex.org/W2731166337,https://openalex.org/W2731166337,United States,781,neutral,0.95
Nature,The United States is failing its mothers,,https://doi.org/10.1038/550s20a,Lauren Gravitz,2017-10-01,2017,article,2,https://openalex.org/W2760827201,https://openalex.org/W2760827201,United States,782,negative,0.98
Nature,How the United States plans to trap its biggest stash of nuclear-weapons waste in glass,,https://doi.org/10.1038/550172a,Jeff Tollefson,2017-10-09,2017,article,3,https://openalex.org/W2761646021,https://openalex.org/W2761646021,United States,783,neutral,0.9
Nature,How a biotech entrepreneur benefits from splitting time between China and the United States,,https://doi.org/10.1038/d41586-018-00543-2,Sarah O’Meara,2018-01-17,2018,article,0,https://openalex.org/W2785737342,https://openalex.org/W2785737342,United States,784,neutral,0.9
Nature,The United States will lose money if it charges for Earth observation data,"Databases, Research management, Environmental sciences",https://doi.org/10.1038/d41586-018-05796-5,Barbara J. Ryan,2018-07-23,2018,article,0,https://openalex.org/W2884749421,https://openalex.org/W2884749421,United States,785,negative,0.9
Nature,Wednesday briefing: The United States is woefully unprepared for a nuclear strike,,https://doi.org/10.1038/d41586-018-06118-5,Flora Graham,2018-08-29,2018,article,0,https://openalex.org/W4248700171,https://openalex.org/W4248700171,United States,786,negative,0.9
Nature,"Daily briefing: India, China, Saudi Arabia and the United States will lose most from climate change",,https://doi.org/10.1038/d41586-018-06836-w,Flora Graham,2018-09-25,2018,article,0,https://openalex.org/W4244182222,https://openalex.org/W4244182222,United States,787,negative,0.9
Nature,Stop exploitation of foreign postdocs in the United States,,https://doi.org/10.1038/d41586-018-07479-7,,2018-11-20,2018,article,2,https://openalex.org/W4230552406,https://openalex.org/W4230552406,United States,788,negative,0.9
Nature,International students steer clear of graduate programmes in the United States,,https://doi.org/10.1038/d41586-018-07675-5,Molly Hawes,2018-12-13,2018,article,0,https://openalex.org/W2905147254,https://openalex.org/W2905147254,United States,789,negative,0.8
Nature,Why scientist-mums in the United States need better parental-support policies,,https://doi.org/10.1038/d41586-019-01315-2,Kendall Powell,2019-04-30,2019,article,5,https://openalex.org/W2942619315,https://openalex.org/W2942619315,United States,790,negative,0.7
Nature,Female physicists make slow academic headway in the United States,,https://doi.org/10.1038/d41586-019-01414-0,Chris Woolston,2019-05-01,2019,article,0,https://openalex.org/W2943105788,https://openalex.org/W2943105788,United States,791,negative,0.65
Nature,Daily briefing: Being a Chinese scientist in the United States,,https://doi.org/10.1038/d41586-019-01722-5,Flora Graham,2019-05-30,2019,article,0,https://openalex.org/W4244679464,https://openalex.org/W4244679464,United States,792,neutral,0.9
Nature,Royal Society president stands up for Chinese scientists in the United States,,https://doi.org/10.1038/d41586-019-02164-9,V. Ramakrishnan,2019-07-16,2019,article,0,https://openalex.org/W2960028714,https://openalex.org/W2960028714,United States,793,positive,0.9
Nature,Daily briefing: Two researchers released in prisoner swap between Iran and the United States,,https://doi.org/10.1038/d41586-019-03828-2,Flora Graham,2019-12-11,2019,article,0,https://openalex.org/W4250656226,https://openalex.org/W4250656226,United States,794,positive,0.75
Nature,United States drops charges against two more scientists after Iran prisoner swap,,https://doi.org/10.1038/d41586-019-03856-y,Michele Catanzaro,2019-12-13,2019,article,1,https://openalex.org/W2994740254,https://openalex.org/W2994740254,United States,795,neutral,0.7
Nature,United States to fund gun-violence research after 20-year freeze,,https://doi.org/10.1038/d41586-019-03882-w,Nidhi Subbaraman,2019-12-17,2019,article,24,https://openalex.org/W2995302423,https://openalex.org/W2995302423,United States,796,positive,0.9
Nature,KNOW THE VALUE OF OUTSOURCING,,,Johan van den Hoogen,2019-12-19,2019,article,0,https://openalex.org/W3000196682,https://openalex.org/W3000196682,United States,797,positive,0.8
Nature,Premature mortality related to United States cross-state air pollution,,https://doi.org/10.1038/s41586-020-1983-8,Irene C. Dedoussi; Sebastian D. Eastham; Erwan Monier; Steven R. H. Barrett,2020-02-12,2020,article,406,https://openalex.org/W3005920146,https://openalex.org/W3005920146,United States,798,negative,0.95
Nature,Daily briefing: First coronavirus vaccine clinical trials begin in United States,,https://doi.org/10.1038/d41586-020-00802-1,Flora Graham,2020-03-17,2020,article,3,https://openalex.org/W4206709195,https://openalex.org/W4206709195,United States,799,positive,0.8
Nature,First CRISPR test for the coronavirus approved in the United States,,https://doi.org/10.1038/d41586-020-01402-9,Giorgia Guglielmi,2020-05-08,2020,article,33,https://openalex.org/W3023492882,https://openalex.org/W3023492882,United States,800,positive,0.9
Nature,Science superpowers after COVID-19 lockdowns lift: a letter of hope from China to the United States,,https://doi.org/10.1038/d41586-020-01544-w,Xiao‐Nong Zhou,2020-05-21,2020,article,3,https://openalex.org/W3026205141,https://openalex.org/W3026205141,United States,801,positive,0.9
Nature,"Space leaders from China, United States and Europe call for coronavirus collectivisim",,https://doi.org/10.1038/d41586-020-01881-w,Ji Wu; J. J. Dordain; Charles F. Bolden,2020-06-23,2020,article,1,https://openalex.org/W3035800384,https://openalex.org/W3035800384,United States,802,neutral,0.7
Nature,Daily briefing: Huge data set reveals COVID-19’s unequal toll in the United States,,https://doi.org/10.1038/d41586-020-02036-7,Flora Graham,2020-07-06,2020,article,0,https://openalex.org/W4205545078,https://openalex.org/W4205545078,United States,803,negative,0.8
Nature,Why the United States is having a coronavirus data crisis,,https://doi.org/10.1038/d41586-020-02478-z,Amy Maxmen,2020-08-25,2020,article,26,https://openalex.org/W3081378665,https://openalex.org/W3081378665,United States,804,negative,0.9
Nature,Africa’s reforestation: European Union and United States should step up,,https://doi.org/10.1038/d41586-020-03642-1,David Gurwitz,2021-01-05,2021,article,1,https://openalex.org/W3120911244,https://openalex.org/W3120911244,United States,805,positive,0.8
Nature,Widespread potential loss of streamflow into underlying aquifers across the USA,,https://doi.org/10.1038/s41586-021-03311-x,Scott Jasechko; Hansjörg Seybold; Debra Perrone; Ying Fan; James W. Kirchner,2021-03-17,2021,article,157,https://openalex.org/W3138289994,https://openalex.org/W3138289994,United States,806,negative,0.9
Nature,"Form a climate club: United States, European Union and China",,https://doi.org/10.1038/d41586-021-00736-2,Simone Tagliapietra; Guntram B. Wolff,2021-03-23,2021,article,68,https://openalex.org/W3137228542,https://openalex.org/W3137228542,United States,807,positive,0.9
Nature,Will the United States make its most dramatic climate pledge yet?,,https://doi.org/10.1038/d41586-021-01000-3,Jeff Tollefson,2021-04-16,2021,article,1,https://openalex.org/W3156439180,https://openalex.org/W3156439180,United States,808,neutral,0.9
Nature,United States: invest infrastructure stimulus in astronomy facilities,,https://doi.org/10.1038/d41586-021-01691-8,Adam C. Cohen; Matt Mountain; David H. Reitze,2021-06-22,2021,article,0,https://openalex.org/W3173992662,https://openalex.org/W3173992662,United States,809,neutral,0.6
Nature,Household water crisis affects millions in the United States,,https://doi.org/10.1038/d41586-021-01704-6,,2021-06-22,2021,article,0,https://openalex.org/W4205908106,https://openalex.org/W4205908106,United States,810,negative,0.95
Nature,Burden and characteristics of COVID-19 in the United States during 2020,,https://doi.org/10.1038/s41586-021-03914-4,Sen Pei; Teresa K. Yamana; Sasikiran Kandula; Marta Galanti; Jeffrey Shaman,2021-08-26,2021,article,204,https://openalex.org/W3195051481,https://openalex.org/W3195051481,United States,811,neutral,0.9
Nature,United States has several programmes for early-career leaders,,https://doi.org/10.1038/d41586-021-02830-x,D. Najib; John Boright; John Hildebrand,2021-10-19,2021,article,1,https://openalex.org/W3206943438,https://openalex.org/W3206943438,United States,812,neutral,0.95
Nature,The United States needs a department of technology and science policy,,https://doi.org/10.1038/d41586-021-03543-x,Harold Varmus; Elias A. Zerhouni,2021-11-30,2021,article,1,https://openalex.org/W3215948835,https://openalex.org/W3215948835,United States,813,neutral,0.8
